ID,product_name,product_fullname,category,category_list,actual_price,discount_price,discount_percentage,img_link,product_link,mapped_user_id_list
413,STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector,"STRIFF 12 Pieces Highly Flexible Silicone Micro USB Protector, Mouse Cable Protector, Suit for All Cell Phones, Computers and Chargers (Black)",Electronics|Mobiles&Accessories|MobileAccessories|Décor,"['Electronics', 'Mobiles&Accessories', 'MobileAccessories', 'Décor']",8200,1300,84,https://m.media-amazon.com/images/I/41R0DrIbTNL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/STRIFF-Flexible-Silicone-Protector-Computers/dp/B0B8ZWNR5T/ref=sr_1_250?qid=1672895821&s=electronics&sr=1-250,"[6923, 718, 8360, 1558, 1287, 6810, 7749, 3694]"
414,Redmi 11 Prime 5G (Thunder Black,"Redmi 11 Prime 5G (Thunder Black, 4GB RAM, 64GB Storage) | Prime Design | MTK Dimensity 700 | 50 MP Dual Cam | 5000mAh | 7 Band 5G",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"['Electronics', 'Mobiles&Accessories', 'Smartphones&BasicMobiles', 'Smartphones']",264000,229700,13,https://m.media-amazon.com/images/I/412VyMavsJL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Redmi-Thunder-Storage-Dimensity-5000mAh/dp/B0BBFJLP21/ref=sr_1_255?qid=1672895821&s=electronics&sr=1-255,"[4088, 5494, 4348, 4115, 4725, 8765, 2003, 2004]"
415,Samsung Original EHS64 Wired in Ear Earphones with Mic,"Samsung Original EHS64 Wired in Ear Earphones with Mic, Black","Electronics|Headphones,Earbuds&Accessories|Headphones|In-Ear","['Electronics', 'Headphones,Earbuds&Accessories', 'Headphones', 'In-Ear']",16500,15700,5,https://m.media-amazon.com/images/I/31+GLbqRPtL._SY300_SX300_.jpg,https://www.amazon.in/Samsung-Original-EHS64AVFBECINU-Hands-Free-Remote/dp/B01F262EUU/ref=sr_1_256?qid=1672895821&s=electronics&sr=1-256,"[8538, 6017, 1193, 8174, 4524, 2982, 6663, 5376]"
416,STRIFF Multi Angle Tablet/Mobile Stand. Holder for iPhone,"STRIFF Multi Angle Tablet/Mobile Stand. Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable,Foldable Stand.Perfect for Bed,Office, Home,Gift and Desktop (Black)",Electronics|Mobiles&Accessories|MobileAccessories|Stands,"['Electronics', 'Mobiles&Accessories', 'MobileAccessories', 'Stands']",8200,1600,80,https://m.media-amazon.com/images/I/31xJT-3ZAkL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/STRIFF-Android-Portable-Foldable-Stand-Perfect/dp/B09VZBGL1N/ref=sr_1_257?qid=1672895821&s=electronics&sr=1-257,"[3849, 8632, 4078, 711, 7019, 2955, 7091, 7097]"
417,"boAt Newly Launched Wave Electra with 1.81"" HD Display","boAt Newly Launched Wave Electra with 1.81"" HD Display, Smart Calling Ultra-Seamless BT Calling Chip, 20 Built-in Watch Faces, 100 + Sports Modes, Menu Personalization, in-Built Games(Cherry Blossom)",Electronics|WearableTechnology|SmartWatches,"['Electronics', 'WearableTechnology', 'SmartWatches']",131800,40900,69,https://m.media-amazon.com/images/I/41LDspRanIL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/boAt-Launched-Electra-Ultra-Seamless-Personalization/dp/B0BNVBJW2S/ref=sr_1_259?qid=1672895821&s=electronics&sr=1-259,"[4503, 8020, 7539, 7726, 4842, 4203, 7930, 3324]"
418,WeCool B1 Mobile Holder for Bikes or Bike Mobile Holder for Maps and GPS Navigation,"WeCool B1 Mobile Holder for Bikes or Bike Mobile Holder for Maps and GPS Navigation, one Click Locking, Firm Gripping, Anti Shake and Stable Cradle Clamp with 360° Rotation Bicycle Phone Mount",Electronics|Mobiles&Accessories|MobileAccessories|Mounts|HandlebarMounts,"['Electronics', 'Mobiles&Accessories', 'MobileAccessories', 'Mounts', 'HandlebarMounts']",33000,11200,66,https://m.media-amazon.com/images/I/31LVAoe3VNL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/WeCool-Navigation-Locking-Gripping-Rotation/dp/B0B2DJ5RVQ/ref=sr_1_260?qid=1672895821&s=electronics&sr=1-260,"[5081, 7483, 1745, 5131, 2509, 7855, 1861, 530]"
419,Sounce 360 Adjustable Mobile Phone Holder,"Sounce 360 Adjustable Mobile Phone Holder, Universal Phone Holder Clip Lazy Bracket Flexible Gooseneck Clamp Long Arms Mount for Mobile Tabletop Stand for Bedroom, Office, Bathroom, White",Electronics|Mobiles&Accessories|MobileAccessories|Mounts|Bedstand&DeskMounts,"['Electronics', 'Mobiles&Accessories', 'MobileAccessories', 'Mounts', 'Bedstand&DeskMounts']",31300,8100,74,https://m.media-amazon.com/images/I/41bFp+Wev+L._SY300_SX300_.jpg,https://www.amazon.in/Sounce-Adjustable-Universal-Flexible-Gooseneck/dp/B096TWZRJC/ref=sr_1_269?qid=1672895828&s=electronics&sr=1-269,"[4462, 7440, 5390, 1810, 4161, 780, 3007, 3751]"
420,OpenTech® Military-Grade Tempered Glass Screen Protector Compatible for iPhone 13/13 Pro / 14 with Edge to Edge Coverage and Easy Installation kit (6.1 Inches),OpenTech® Military-Grade Tempered Glass Screen Protector Compatible for iPhone 13/13 Pro / 14 with Edge to Edge Coverage and Easy Installation kit (6.1 Inches),"Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors","['Electronics', 'Mobiles&Accessories', 'MobileAccessories', 'Maintenance,Upkeep&Repairs', 'ScreenProtectors']",16500,5000,70,https://m.media-amazon.com/images/I/51WJbMPuROL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/OpenTech%C2%AE-Military-Grade-Tempered-Protector-Installation/dp/B09GP6FBZT/ref=sr_1_274?qid=1672895828&s=electronics&sr=1-274,"[5029, 230, 9001, 5475, 4378, 1970, 5448, 1771]"
421,EN LIGNE Adjustable Cell Phone Stand,"EN LIGNE Adjustable Cell Phone Stand, Foldable Portable Phone Stand Phone Holder for Desk, Desktop Tablet Stand Compatible with Mobile Phone/iPad/Tablet (Black)",Electronics|Mobiles&Accessories|MobileAccessories|Stands,"['Electronics', 'Mobiles&Accessories', 'MobileAccessories', 'Stands']",8200,3400,58,https://m.media-amazon.com/images/I/416n3nd4MhL._SY300_SX300_QL70_ML2_.jpg,https://www.amazon.in/EN-LIGNE-Adjustable-Tabletop-Compatible/dp/B0B3DV7S9B/ref=sr_1_293?qid=1672895835&s=electronics&sr=1-293,"[8262, 7045, 152, 509, 6630, 6258, 5649, 5248]"
422,Tecno Spark 8T (Turquoise Cyan,"Tecno Spark 8T (Turquoise Cyan, 4GB RAM,64GB Storage) | 50MP AI Camera | 7GB Expandable RAM",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"['Electronics', 'Mobiles&Accessories', 'Smartphones&BasicMobiles', 'Smartphones']",214500,139400,35,https://m.media-amazon.com/images/I/41KVdXIcg0L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Tecno-Spark-8T-Expandable-64GB/dp/B09MKP344P/ref=sr_1_294?qid=1672895835&s=electronics&sr=1-294,"[605, 5855, 121, 6682, 650, 7477, 6298, 4978]"
423,URBN 20000 mAh Lithium_Polymer 22.5W Super Fast Charging Ultra Compact Power Bank with Quick Charge & Power Delivery,"URBN 20000 mAh Lithium_Polymer 22.5W Super Fast Charging Ultra Compact Power Bank with Quick Charge & Power Delivery, Type C Input/Output, Made in India, Type C Cable Included (Camo)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,"['Electronics', 'Mobiles&Accessories', 'MobileAccessories', 'Chargers', 'PowerBanks']",66000,35600,46,https://m.media-amazon.com/images/I/312X0wyfvmL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/URBN-20000-22-5W-Charging-Output/dp/B08JW1GVS7/ref=sr_1_295?qid=1672895835&s=electronics&sr=1-295,"[8191, 5958, 4329, 4867, 6073, 4814, 4487, 1507]"
424,Redmi Note 11T 5G (Stardust White,"Redmi Note 11T 5G (Stardust White, 6GB RAM, 128GB ROM)| Dimensity 810 5G | 33W Pro Fast Charging | Charger Included | Additional Exchange Offers|Get 2 Months of YouTube Premium Free!",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"['Electronics', 'Mobiles&Accessories', 'Smartphones&BasicMobiles', 'Smartphones']",346500,280700,19,https://m.media-amazon.com/images/I/41sJ50FH9OL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Redmi-Note-11T-5G-Dimensity/dp/B09LHZSMRR/ref=sr_1_297?qid=1672895835&s=electronics&sr=1-297,"[8089, 4864, 6805, 1546, 2361, 6821, 8696, 607]"
425,OnePlus 10T 5G (Moonstone Black,"OnePlus 10T 5G (Moonstone Black, 8GB RAM, 128GB Storage)",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"['Electronics', 'Mobiles&Accessories', 'Smartphones&BasicMobiles', 'Smartphones']",825000,742500,10,https://m.media-amazon.com/images/I/413c3ZnFLxL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/OnePlus-Moonstone-Black-128GB-Storage/dp/B0B5V47VK4/ref=sr_1_300?qid=1672895835&s=electronics&sr=1-300,"[4746, 4697, 7868, 6615]"
426,Nokia 150 (2020) (Cyan),Nokia 150 (2020) (Cyan),Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,"['Electronics', 'Mobiles&Accessories', 'Smartphones&BasicMobiles', 'BasicMobiles']",49500,43100,13,https://m.media-amazon.com/images/I/41fMEQ-GoHL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Nokia-150-Cyan/dp/B08H21B6V7/ref=sr_1_301?qid=1672895835&s=electronics&sr=1-301,"[4748, 6487, 2247, 935, 264, 1752, 6267, 2586]"
427,"Noise ColorFit Ultra SE Smart Watch with 1.75""(4.3cm) HD Display","Noise ColorFit Ultra SE Smart Watch with 1.75""(4.3cm) HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Vintage Brown)",Electronics|WearableTechnology|SmartWatches,"['Electronics', 'WearableTechnology', 'SmartWatches']",107200,46100,57,https://m.media-amazon.com/images/I/41AGCk95dpL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Noise-ColorFit-Ultra-SE-Smartwatch/dp/B09BNXQ6BR/ref=sr_1_303?qid=1672895835&s=electronics&sr=1-303,"[3680, 6950, 1131, 5708, 3679, 2036, 3666, 4775]"
428,SanDisk Ultra microSD UHS-I Card 64GB,"SanDisk Ultra microSD UHS-I Card 64GB, 120MB/s R",Electronics|Accessories|MemoryCards|MicroSD,"['Electronics', 'Accessories', 'MemoryCards', 'MicroSD']",39600,10700,73,https://m.media-amazon.com/images/I/41ML8ZbPiiL._SY300_SX300_QL70_ML2_.jpg,https://www.amazon.in/SanDisk-Ultra-microSD-UHS-I-120MB/dp/B08L5FM4JC/ref=sr_1_312?qid=1672895835&s=electronics&sr=1-312,"[1127, 4404, 7520, 3086, 6339, 5495, 101, 3651]"
429,iPhone Original 20W C Type Fast PD Charger Compatible with I-Phone13/13 mini/13pro/13 pro Max I-Phone 12/12 Pro/12mini/12 Pro Max,"iPhone Original 20W C Type Fast PD Charger Compatible with I-Phone13/13 mini/13pro/13 pro Max I-Phone 12/12 Pro/12mini/12 Pro Max, I-Phone11/11 Pro/11 Pro Max 2020 (Only Adapter)",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,"['Electronics', 'Mobiles&Accessories', 'MobileAccessories', 'Chargers', 'WallChargers']",65800,13200,80,https://m.media-amazon.com/images/I/21rFBH5Lf2L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Compatible-I-Phone13-I-Phone11-Only-Adapter/dp/B0B54Y2SNX/ref=sr_1_315?qid=1672895842&s=electronics&sr=1-315,"[7731, 3797, 7711, 8611, 5413, 7381, 6303, 2875]"
430,Nokia 8210 4G Volte keypad Phone with Dual SIM,"Nokia 8210 4G Volte keypad Phone with Dual SIM, Big Display, inbuilt MP3 Player & Wireless FM Radio | Blue",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,"['Electronics', 'Mobiles&Accessories', 'Smartphones&BasicMobiles', 'BasicMobiles']",87400,62900,28,https://m.media-amazon.com/images/I/41tRgeQp9-L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Nokia-8210-4G-Display-Wireless/dp/B0B7DHSKS7/ref=sr_1_326?qid=1672895842&s=electronics&sr=1-326,"[7240, 6434, 6307, 3795, 6259, 5397, 3061, 17]"
431,Sounce Protective Case Cover Compatible Boat Xtend Overall Protective Case TPU HD Clear Ultra-Thin Cover with Unbreakable Screen Guard,Sounce Protective Case Cover Compatible Boat Xtend Overall Protective Case TPU HD Clear Ultra-Thin Cover with Unbreakable Screen Guard,Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,"['Electronics', 'Mobiles&Accessories', 'MobileAccessories', 'Cases&Covers', 'BasicCases']",31300,3100,90,https://m.media-amazon.com/images/I/4155YhLwDiL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Sounce-Protective-Case-Xtend-Unbreakable/dp/B09SJ1FTYV/ref=sr_1_329?qid=1672895842&s=electronics&sr=1-329,"[8246, 5756, 1658, 3251, 3740, 6000, 41, 2728]"
432,Samsung Galaxy M53 5G (Deep Ocean Blue,"Samsung Galaxy M53 5G (Deep Ocean Blue, 6GB, 128GB Storage) | 108MP | sAmoled+ 120Hz | 12GB RAM with RAM Plus | Travel Adapter to be Purchased Separately",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"['Electronics', 'Mobiles&Accessories', 'Smartphones&BasicMobiles', 'Smartphones']",544500,397500,27,https://m.media-amazon.com/images/I/418vxJS4AML._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Samsung-Storage-sAmoled-Purchased-Separately/dp/B09XJ5LD6L/ref=sr_1_333?qid=1672895842&s=electronics&sr=1-333,"[5654, 8028, 9040, 7768, 859, 2375, 2393, 7766]"
433,iQOO 9 SE 5G (Sunset Sierra,"iQOO 9 SE 5G (Sunset Sierra, 8GB RAM, 128GB Storage) | Qualcomm Snapdragon 888 | 66W Flash Charge",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"['Electronics', 'Mobiles&Accessories', 'Smartphones&BasicMobiles', 'Smartphones']",659800,494800,25,https://m.media-amazon.com/images/I/41UwKwpK40L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/iQOO-Sunset-Storage-Qualcomm-Snapdragon/dp/B07WHS7MZ1/ref=sr_1_336?qid=1672895842&s=electronics&sr=1-336,"[2074, 5929, 732, 7558, 7728, 8993, 2442, 4769]"
434,SHREENOVA ID116 Plus Bluetooth Fitness Smart Watch for Men Women and Kids Activity Tracker (Black),SHREENOVA ID116 Plus Bluetooth Fitness Smart Watch for Men Women and Kids Activity Tracker (Black),Electronics|WearableTechnology|SmartWatches,"['Electronics', 'WearableTechnology', 'SmartWatches']",33000,4600,86,https://m.media-amazon.com/images/I/41lnTFZGz9L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/SHREENOVA-Bluetooth-Fitness-Activity-Tracker/dp/B0BBVKRP7B/ref=sr_1_338?qid=1672895850&s=electronics&sr=1-338,"[5138, 3039, 8730, 1713, 8340, 7523, 4583, 8668]"
435,POCO C31 (Shadow Gray,"POCO C31 (Shadow Gray, 64 GB) (4 GB RAM)",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"['Electronics', 'Mobiles&Accessories', 'Smartphones&BasicMobiles', 'Smartphones']",198000,132700,33,https://m.media-amazon.com/images/I/41UhF7l9I4L._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/POCO-C31-Shadow-Gray-RAM/dp/B09NY7W8YD/ref=sr_1_353?qid=1672895850&s=electronics&sr=1-353,"[6236, 292, 5139, 5377, 5831, 615, 1436, 4877]"
436,Noise_Colorfit Smart Watch Charger 2 Pin USB Fast Charger Magnetic Charging Cable Adapter (Smart Watch Charger 2 pin),Noise_Colorfit Smart Watch Charger 2 Pin USB Fast Charger Magnetic Charging Cable Adapter (Smart Watch Charger 2 pin),Electronics|WearableTechnology|SmartWatches,"['Electronics', 'WearableTechnology', 'SmartWatches']",16500,4100,75,https://m.media-amazon.com/images/I/21yMfxVmNuL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Noise_Colorfit-Charger-Magnetic-Charging-Adapter/dp/B0BMM7R92G/ref=sr_1_354?qid=1672895850&s=electronics&sr=1-354,"[160, 246, 3490, 7468, 1835, 3660, 8697, 6437]"
437,POPIO Tempered Glass Screen Protector Compatible for iPhone 12 / iPhone 12 Pro with Case Friendly Edge to Edge Coverage and Easy Installation kit,"POPIO Tempered Glass Screen Protector Compatible for iPhone 12 / iPhone 12 Pro with Case Friendly Edge to Edge Coverage and Easy Installation kit, Pack of 1","Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors","['Electronics', 'Mobiles&Accessories', 'MobileAccessories', 'Maintenance,Upkeep&Repairs', 'ScreenProtectors']",9900,5000,50,https://m.media-amazon.com/images/I/411fc62wnpL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/POPIO-Tempered-Protector-Compatible-Installation/dp/B08M66K48D/ref=sr_1_356?qid=1672895850&s=electronics&sr=1-356,"[6865, 7002, 8037, 6526, 6318, 18, 6903, 1706]"
438,10WeRun Id-116 Bluetooth Smartwatch Wireless Fitness Band for Boys,"10WeRun Id-116 Bluetooth Smartwatch Wireless Fitness Band for Boys, Girls, Men, Women & Kids | Sports Gym Watch for All Smart Phones I Heart Rate and spo2 Monitor",Electronics|WearableTechnology|SmartWatches,"['Electronics', 'WearableTechnology', 'SmartWatches']",31300,8100,74,https://m.media-amazon.com/images/I/41YwW+O-SKL._SY300_SX300_.jpg,https://www.amazon.in/10WERUN-Bluetooth-Smartwatch-Wireless-Fitness/dp/B09RFB2SJQ/ref=sr_1_367?qid=1672895857&s=electronics&sr=1-367,"[7545, 4667, 8504, 6376, 4927, 9020, 4117, 2381]"
439,Tokdis MX-1 Pro Bluetooth Calling Smartwatch - 1.69” LCD Display,"Tokdis MX-1 Pro Bluetooth Calling Smartwatch - 1.69” LCD Display, Multiple Watch Faces, Sleep Monitor, Heart & SpO2 Monitoring, Multiple Sports Modes, Water Resistant",Electronics|WearableTechnology|SmartWatches,"['Electronics', 'WearableTechnology', 'SmartWatches']",57700,15000,74,https://m.media-amazon.com/images/I/31M4nb0+JKL._SY300_SX300_.jpg,https://www.amazon.in/Tokdis-MX-1-Bluetooth-Calling-Smartwatch/dp/B0B82YGCF6/ref=sr_1_370?qid=1672895857&s=electronics&sr=1-370,"[3793, 754, 5362, 1227, 1275, 1443, 8903, 3505]"
440,URBN 20000 mAh lithium_polymer Power Bank with 12 Watt Fast Charging,"URBN 20000 mAh lithium_polymer Power Bank with 12 Watt Fast Charging, Camo",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|PowerBanks,"['Electronics', 'Mobiles&Accessories', 'MobileAccessories', 'Chargers', 'PowerBanks']",57700,26500,54,https://m.media-amazon.com/images/I/31S1zpNb8bL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/URBN-20000-Li-Polymer-Compact-Charge/dp/B08HF4W2CT/ref=sr_1_372?qid=1672895857&s=electronics&sr=1-372,"[7810, 8676, 1161, 6279, 3025, 7785, 528, 6124]"
441,"Noise ColorFit Ultra 2 Buzz 1.78"" AMOLED Bluetooth Calling Watch with 368*448px Always On Display","Noise ColorFit Ultra 2 Buzz 1.78"" AMOLED Bluetooth Calling Watch with 368*448px Always On Display, Premium Metallic Finish, 100+ Watch Faces, 100+ Sports Modes, Health Suite (Jet Black)",Electronics|WearableTechnology|SmartWatches,"['Electronics', 'WearableTechnology', 'SmartWatches']",115500,65800,43,https://m.media-amazon.com/images/I/41wlZ0cZChL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Noise-ColorFit-Bluetooth-Calling-Metallic/dp/B0B2X35B1K/ref=sr_1_379?qid=1672895857&s=electronics&sr=1-379,"[8644, 6191, 2001, 2426, 2435, 4888, 6093, 5950]"
442,Redmi Note 11 (Horizon Blue,"Redmi Note 11 (Horizon Blue, 6GB RAM, 64GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charger Included",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"['Electronics', 'Mobiles&Accessories', 'Smartphones&BasicMobiles', 'Smartphones']",313500,213200,32,https://m.media-amazon.com/images/I/4121yWSVFmL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Redmi-Horizon-Qualcomm%C2%AE-SnapdragonTM-Included/dp/B09QS9CWLV/ref=sr_1_382?qid=1672895857&s=electronics&sr=1-382,"[8511, 8321, 7419, 3048, 1834, 3879, 4494]"
443,Spigen Ultra Hybrid Back Cover Case Compatible with iPhone 14 Pro max (TPU + Poly Carbonate | Crystal Clear),Spigen Ultra Hybrid Back Cover Case Compatible with iPhone 14 Pro max (TPU + Poly Carbonate | Crystal Clear),Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,"['Electronics', 'Mobiles&Accessories', 'MobileAccessories', 'Cases&Covers', 'BasicCases']",42900,26600,38,https://m.media-amazon.com/images/I/51JrMWMAmnL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Spigen-Hybrid-Compatible-Carbonate-Crystal/dp/B0B1NX6JTN/ref=sr_1_389?qid=1672895864&s=electronics&sr=1-389,"[6454, 5001, 3467, 4757, 8083, 5758, 4940, 7397]"
444,LAPSTER 12pcs Spiral Cable Protectors for Charger,"LAPSTER 12pcs Spiral Cable Protectors for Charger, Wires, Data Charger Cable Protector for Computers, Cell Phones etc.(Grey)",Electronics|Mobiles&Accessories|MobileAccessories|Décor|PhoneCharms,"['Electronics', 'Mobiles&Accessories', 'MobileAccessories', 'Décor', 'PhoneCharms']",16500,1600,90,https://m.media-amazon.com/images/I/41WYWN1pdvL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/LAPSTER-Protectors-Charger-Protector-Computers/dp/B0BBW521YC/ref=sr_1_403?qid=1672895864&s=electronics&sr=1-403,"[2723, 566, 3705, 2076, 7127, 6885, 201, 7841]"
445,MI REDMI 9i Sport (Carbon Black,"MI REDMI 9i Sport (Carbon Black, 64 GB) (4 GB RAM)",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|Smartphones,"['Electronics', 'Mobiles&Accessories', 'Smartphones&BasicMobiles', 'Smartphones']",165000,130400,21,https://m.media-amazon.com/images/I/31Hb9RGI+jL._SY300_SX300_.jpg,https://www.amazon.in/REDMI-Sport-Carbon-Black-RAM/dp/B09HSKYMB3/ref=sr_1_405?qid=1672895864&s=electronics&sr=1-405,"[1166, 3557, 3560, 7642, 7812, 8216, 4343, 2100]"
446,"Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68","Fire-Boltt Ninja 3 Smartwatch Full Touch 1.69 "" & 60 Sports Modes with IP68, Sp02 Tracking, Over 100 Cloud based watch faces ( Green )",Electronics|WearableTechnology|SmartWatches,"['Electronics', 'WearableTechnology', 'SmartWatches']",132000,25100,81,https://m.media-amazon.com/images/I/41GwFR981CL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Fire-Boltt-Ninja-Smartwatch-Sports-Tracking/dp/B09YV42QHZ/ref=sr_1_408?qid=1672895864&s=electronics&sr=1-408,"[109, 5299, 5526, 7774, 4497, 3400, 5784, 3165]"
447,Lava A1 Josh 21(Blue Silver) -Dual Sim,"Lava A1 Josh 21(Blue Silver) -Dual Sim,Call Blink Notification,Military Grade Certified with 4 Day Battery Backup, Keypad Mobile",Electronics|Mobiles&Accessories|Smartphones&BasicMobiles|BasicMobiles,"['Electronics', 'Mobiles&Accessories', 'Smartphones&BasicMobiles', 'BasicMobiles']",20600,17300,16,https://m.media-amazon.com/images/I/41ynwpRq+kL._SY300_SX300_.jpg,https://www.amazon.in/Lava-Notfication-recoding-Military-Certified/dp/B09BF8JBWX/ref=sr_1_411?qid=1672895872&s=electronics&sr=1-411,"[6033, 7972, 2752, 2700, 443, 7029, 4339, 179]"
448,POPIO Tempered Glass Compatible for iPhone 13 / iPhone 13 Pro/iPhone 14 (Transparent) Edge to Edge Full Screen Coverage with Installation Kit,"POPIO Tempered Glass Compatible for iPhone 13 / iPhone 13 Pro/iPhone 14 (Transparent) Edge to Edge Full Screen Coverage with Installation Kit, Pack of 2","Electronics|Mobiles&Accessories|MobileAccessories|Maintenance,Upkeep&Repairs|ScreenProtectors","['Electronics', 'Mobiles&Accessories', 'MobileAccessories', 'Maintenance,Upkeep&Repairs', 'ScreenProtectors']",9900,2500,75,https://m.media-amazon.com/images/I/41XaIckgKIL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/POPIO-Compatible-iPhone-Transparent-Installation/dp/B0B5YBGCKD/ref=sr_1_417?qid=1672895872&s=electronics&sr=1-417,"[4997, 1788, 1313, 8356, 8703, 6770, 8091, 4782]"
449,Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case for iPhone 13 (Polycarbonate| Back Transparent - Sides Black),Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case for iPhone 13 (Polycarbonate| Back Transparent - Sides Black),Electronics|Mobiles&Accessories|MobileAccessories|Cases&Covers|BasicCases,"['Electronics', 'Mobiles&Accessories', 'MobileAccessories', 'Cases&Covers', 'BasicCases']",29700,7700,74,https://m.media-amazon.com/images/I/51xaoGdw9EL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/Amozo-iPhone-13-Polycarbonate-Transparent/dp/B09MY4W73Q/ref=sr_1_419?qid=1672895872&s=electronics&sr=1-419,"[2013, 4612, 6453, 6510, 3718, 3053, 421, 7599]"
450,FLiX Usb Charger,"FLiX Usb Charger,Flix (Beetel) Bolt 2.4 Dual Poart,5V/2.4A/12W Usb Wall Charger Fast Charging,Adapter For Android/Iphone 11/Xs/Xs Max/Xr/X/8/7/6/Plus,Ipad Pro/Air 2/Mini 3/4,Samsung S4/S5 & More-Black",Electronics|Mobiles&Accessories|MobileAccessories|Chargers|WallChargers,"['Electronics', 'Mobiles&Accessories', 'MobileAccessories', 'Chargers', 'WallChargers']",9900,4000,60,https://m.media-amazon.com/images/I/31Iuz7jlfqL._SX300_SY300_QL70_ML2_.jpg,https://www.amazon.in/FLiX-Charger-Charging-Adapter-More-Black/dp/B09T37CKQ5/ref=sr_1_431?qid=1672895872&s=electronics&sr=1-431,"[8235, 7087, 3949, 2089, 1214, 3433, 3469, 537]"
